Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File
253	Spectrogram 1	1	12156.113592776	12158.819604259	136.1	602.9	Chinitna_HB10.2_191029202054.wav
254	Spectrogram 1	1	12465.581308881	12467.518946733	97.2	661.3	Chinitna_HB10.2_191029202054.wav
255	Spectrogram 1	1	12596.298442326	12598.503340572	77.8	622.4	Chinitna_HB10.2_191029202054.wav
256	Spectrogram 1	1	13289.011143653	13290.848558858	97.2	466.8	Chinitna_HB10.2_191029202054.wav
257	Spectrogram 1	1	13321.496681978	13323.100244339	77.8	427.9	Chinitna_HB10.2_191029202054.wav
258	Spectrogram 1	1	13561.750562686	13563.922053383	77.8	466.8	Chinitna_HB10.2_191029202054.wav
259	Spectrogram 1	1	13603.924290275	13605.628075283	194.5	583.5	Chinitna_HB10.2_191029202054.wav
260	Spectrogram 1	1	13718.171501972	13719.841879431	97.2	447.3	Chinitna_HB10.2_191029202054.wav
261	Spectrogram 1	1	13730.866370662	13732.436525473	77.8	427.9	Chinitna_HB10.2_191029202054.wav
262	Spectrogram 1	1	13878.567939611	13880.271724620	97.2	466.8	Chinitna_HB10.2_191029202054.wav
263	Spectrogram 1	1	14149.937649128	14152.175954923	97.2	466.8	Chinitna_HB10.2_191029202054.wav
264	Spectrogram 1	1	14272.236080178	14274.942091662	97.2	564.0	Chinitna_HB10.2_191029202054.wav
265	Spectrogram 1	1	14505.374152909	14506.844085073	175.0	447.3	Chinitna_HB10.2_191029202054.wav
266	Spectrogram 1	1	14654.879729515	14656.383069228	213.9	466.8	Chinitna_HB10.2_191029202054.wav
267	Spectrogram 1	1	14736.220505266	14737.256139291	155.6	466.8	Chinitna_HB10.2_191029202054.wav
268	Spectrogram 1	1	14875.055673163	14876.458790228	97.2	447.3	Chinitna_HB10.2_191029202054.wav
269	Spectrogram 1	1	14915.391985547	14917.396438498	116.7	583.5	Chinitna_HB10.2_191029202054.wav
270	Spectrogram 1	1	14938.443194483	14940.280609688	77.8	505.7	Chinitna_HB10.2_191029202054.wav
271	Spectrogram 1	1	15043.937628294	15046.175934090	116.7	544.6	Chinitna_HB10.2_191029202054.wav
272	Spectrogram 1	1	15204.367473483	15206.371926434	155.6	564.0	Chinitna_HB10.2_191029202054.wav
273	Spectrogram 1	1	15270.908704946	15272.679305053	97.2	466.8	Chinitna_HB10.2_191029202054.wav
274	Spectrogram 1	1	15446.371947267	15447.340766193	97.2	427.9	Chinitna_HB10.2_191029202054.wav
275	Spectrogram 1	1	15508.723834563	15510.527842219	97.2	564.0	Chinitna_HB10.2_191029202054.wav
276	Spectrogram 1	1	15530.204888688	15531.775043499	97.2	564.0	Chinitna_HB10.2_191029202054.wav
277	Spectrogram 1	1	15649.343003086	15651.414271135	97.2	486.2	Chinitna_HB10.2_191029202054.wav
278	Spectrogram 1	1	15658.262818718	15659.899788628	136.1	544.6	Chinitna_HB10.2_191029202054.wav
279	Spectrogram 1	1	15821.365267841	15823.536758537	77.8	505.7	Chinitna_HB10.2_191029202054.wav
280	Spectrogram 1	1	16047.755015637	16049.291762899	77.8	466.8	Chinitna_HB10.2_191029202054.wav
281	Spectrogram 1	1	16160.064589481	16161.768374490	97.2	447.3	Chinitna_HB10.2_191029202054.wav
282	Spectrogram 1	1	16292.331870708	16293.968840618	97.2	525.1	Chinitna_HB10.2_191029202054.wav
